"FND_APP_DESCRIPTIVE_FLEXFIELD.DescriptiveFlexfieldCode","FND_APP_DESCRIPTIVE_FLEXFIELD.ApplicationId","ORA_FND_APP_DESCRIPTIVE_FLEXFIELD_CONTEXT.ContextCode","SegmentCode","SegmentIdentifier","ColumnName","Name","Description","Prompt","ShortPrompt","TerminologyHelpText","InFieldHelpText","SequenceNumber","EnabledFlag","DisplayType","DisplayWidth","DisplayHeight","CheckboxCheckedValue","CheckboxUncheckedValue","RequiredFlag","RangeType","DefaultType","DefaultValue","DefaultValueNumber","DefaultValueDate","DefaultValueTimestamp","DerivationValue","ReadOnlyFlag","BIEnabledFlag","BIEqualizationTag","IndexedFlag","MultirowUniqueKeyFlag","ShowValueDescription","CreationDate","CreatedBy","LastUpdateDate","LastUpdatedBy","LastUpdateLogin","ValueSetCode","UomClassCode"
"PROJECTS_STD_COST_COLLECTION","10036","POR_Requisition","BILLABLE_FLAG","","BILLABLE_FLAG","BILLABLE_FLAG","","Billable","Billable","","","60","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.945","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.105","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_Requisition","CAPITALIZABLE_FLAG","","CAPITALIZABLE_FLAG","CAPITALIZABLE_FLAG","","Capitalizable","Capitalizable","","","70","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.962","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.107","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_Requisition","CONTRACT_ID","","CONTRACT_ID","CONTRACT_ID","","Contract Number","Contract Number","","","55","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.409","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.27","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECT_AWARD_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_Requisition","EXPENDITURE_ITEM_DATE","","EXPENDITURE_ITEM_DATE","EXPENDITURE_ITEM_DATE","","Expenditure Item Date","Expenditure Item Date","","","31","Y","TEXT_BOX","11","","","","N","","PARAMETER","EIDate","","","","","N","N","","","","","2013/08/08 06:37:48.979","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.11","SEED_DATA_FROM_APPLICATION","-1","PJC_STANDARD_DATE",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_Requisition","EXPENDITURE_TYPE_ID","","EXPENDITURE_TYPE_ID","EXPENDITURE_TYPE_ID","","Expenditure Type","Expenditure Type","","","40","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.995","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.113","SEED_DATA_FROM_APPLICATION","-1","PJC_EXPENDITURE_TYPES_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_Requisition","ORGANIZATION_ID","","ORGANIZATION_ID","ORGANIZATION_ID","","Expenditure Organization","Expenditure Organization","","","50","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.014","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.116","SEED_DATA_FROM_APPLICATION","-1","PJC_ORGANIZATIONS_EXPEND_E_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_Requisition","PROJECT_ID","","PROJECT_ID","PROJECT_ID","","Project Number","Project Number","","","11","Y","POP_UP_LIST","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.036","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.118","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECTS_CCW_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_Requisition","RESERVED_ATTRIBUTE1","","RESERVED_ATTRIBUTE1","RESERVED_ATTRIBUTE1","","Funding Source","Funding Source","","","56","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.444","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.274","SEED_DATA_FROM_APPLICATION","-1","PJC_AWARD_FUNDING_SOURCE_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_Requisition","TASK_ID","","TASK_ID","TASK_ID","","Task Number","Task Number","","","21","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.059","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.12","SEED_DATA_FROM_APPLICATION","-1","PJC_TASKS_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_Requisition","WORK_TYPE_ID","","WORK_TYPE_ID","WORK_TYPE_ID","","Work Type","Work Type","","","80","Y","HIDDEN","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.082","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.123","SEED_DATA_FROM_APPLICATION","-1","PJC_WORK_TYPE_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_User_Preferences","CONTRACT_ID","","CONTRACT_ID","CONTRACT_ID","","Contract Number","Contract Number","","","60","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.505","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.277","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECT_AWARD_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_User_Preferences","EXPENDITURE_TYPE_ID","","EXPENDITURE_TYPE_ID","EXPENDITURE_TYPE_ID","","Expenditure Type","Expenditure Type","","","30","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.162","SEED_DATA_FROM_APPLICATION","2017/09/19 17:54:55.0","SEED_DATA_FROM_APPLICATION","-1","PJC_EXPENDITURE_TYPES_EXPEND_S_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_User_Preferences","ORGANIZATION_ID","","ORGANIZATION_ID","ORGANIZATION_ID","","Expenditure Organization","Expenditure Organization","","","50","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.18","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.13","SEED_DATA_FROM_APPLICATION","-1","PJC_ORGANIZATIONS_EXPEND_S_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_User_Preferences","PROJECT_ID","","PROJECT_ID","PROJECT_ID","","Project Number","Project Number","","","10","Y","POP_UP_LIST","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.202","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.132","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECTS_CCW_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_User_Preferences","RESERVED_ATTRIBUTE1","","RESERVED_ATTRIBUTE1","RESERVED_ATTRIBUTE1","","Funding Source","Funding Source","","","70","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.539","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.28","SEED_DATA_FROM_APPLICATION","-1","PJC_AWARD_FUNDING_SOURCE_V",""
"PROJECTS_STD_COST_COLLECTION","10036","POR_User_Preferences","TASK_ID","","TASK_ID","TASK_ID","","Task Number","Task Number","","","20","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.223","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.135","SEED_DATA_FROM_APPLICATION","-1","PJC_TASKS_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order","BILLABLE_FLAG","","BILLABLE_FLAG","BILLABLE_FLAG","","Billable","Billable","","","60","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.268","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.143","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order","CAPITALIZABLE_FLAG","","CAPITALIZABLE_FLAG","CAPITALIZABLE_FLAG","","Capitalizable","Capitalizable","","","70","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.285","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.145","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order","CONTRACT_ID","","CONTRACT_ID","CONTRACT_ID","","Contract Number","Contract Number","","","55","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.584","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.283","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECT_AWARD_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order","EXPENDITURE_ITEM_DATE","","EXPENDITURE_ITEM_DATE","EXPENDITURE_ITEM_DATE","","Expenditure Item Date","Expenditure Item Date","","","31","Y","TEXT_BOX","11","","","","N","","PARAMETER","EIDate","","","","","N","N","","","","","2013/08/08 06:37:49.304","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.148","SEED_DATA_FROM_APPLICATION","-1","PJC_STANDARD_DATE",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order","EXPENDITURE_TYPE_ID","","EXPENDITURE_TYPE_ID","EXPENDITURE_TYPE_ID","","Expenditure Type","Expenditure Type","","","40","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.326","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.15","SEED_DATA_FROM_APPLICATION","-1","PJC_EXPENDITURE_TYPES_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order","ORGANIZATION_ID","","ORGANIZATION_ID","ORGANIZATION_ID","","Expenditure Organization","Expenditure Organization","","","50","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.35","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.152","SEED_DATA_FROM_APPLICATION","-1","PJC_ORGANIZATIONS_EXPEND_E_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order","PROJECT_ID","","PROJECT_ID","PROJECT_ID","","Project Number","Project Number","","","11","Y","POP_UP_LIST","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.373","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.156","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECTS_CCW_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order","RESERVED_ATTRIBUTE1","","RESERVED_ATTRIBUTE1","RESERVED_ATTRIBUTE1","","Funding Source","Funding Source","","","56","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.608","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.285","SEED_DATA_FROM_APPLICATION","-1","PJC_AWARD_FUNDING_SOURCE_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order","TASK_ID","","TASK_ID","TASK_ID","","Task Number","Task Number","","","21","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.396","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.158","SEED_DATA_FROM_APPLICATION","-1","PJC_TASKS_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order","WORK_TYPE_ID","","WORK_TYPE_ID","WORK_TYPE_ID","","Work Type","Work Type","","","80","Y","HIDDEN","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.419","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.161","SEED_DATA_FROM_APPLICATION","-1","PJC_WORK_TYPE_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Line","BILLABLE_FLAG","","BILLABLE_FLAG","BILLABLE_FLAG","","Billable","Billable","","","60","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.473","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.165","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Line","CAPITALIZABLE_FLAG","","CAPITALIZABLE_FLAG","CAPITALIZABLE_FLAG","","Capitalizable","Capitalizable","","","70","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.489","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.167","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Line","CONTRACT_ID","","CONTRACT_ID","CONTRACT_ID","","Contract Number","Contract Number","","","55","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.66","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.288","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECT_AWARD_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Line","EXPENDITURE_ITEM_DATE","","EXPENDITURE_ITEM_DATE","EXPENDITURE_ITEM_DATE","","Expenditure Item Date","Expenditure Item Date","","","31","Y","TEXT_BOX","11","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.519","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.169","SEED_DATA_FROM_APPLICATION","-1","PJC_STANDARD_DATE",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Line","EXPENDITURE_TYPE_ID","","EXPENDITURE_TYPE_ID","EXPENDITURE_TYPE_ID","","Expenditure Type","Expenditure Type","","","40","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.541","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.172","SEED_DATA_FROM_APPLICATION","-1","PJC_EXPENDITURE_TYPES_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Line","ORGANIZATION_ID","","ORGANIZATION_ID","ORGANIZATION_ID","","Expenditure Organization","Expenditure Organization","","","50","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.559","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.174","SEED_DATA_FROM_APPLICATION","-1","PJC_ORGANIZATIONS_EXPEND_E_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Line","PROJECT_ID","","PROJECT_ID","PROJECT_ID","","Project Number","Project Number","","","11","Y","POP_UP_LIST","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.578","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.176","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECTS_CCW_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Line","RESERVED_ATTRIBUTE1","","RESERVED_ATTRIBUTE1","RESERVED_ATTRIBUTE1","","Funding Source","Funding Source","","","56","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.692","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.294","SEED_DATA_FROM_APPLICATION","-1","PJC_AWARD_FUNDING_SOURCE_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Line","TASK_ID","","TASK_ID","TASK_ID","","Task Number","Task Number","","","21","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.597","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.178","SEED_DATA_FROM_APPLICATION","-1","PJC_TASKS_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Line","WORK_TYPE_ID","","WORK_TYPE_ID","WORK_TYPE_ID","","Work Type","Work Type","","","80","Y","HIDDEN","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.618","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.18","SEED_DATA_FROM_APPLICATION","-1","PJC_WORK_TYPE_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Schedule","BILLABLE_FLAG","","BILLABLE_FLAG","BILLABLE_FLAG","","Billable","Billable","","","60","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.666","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.184","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Schedule","CAPITALIZABLE_FLAG","","CAPITALIZABLE_FLAG","CAPITALIZABLE_FLAG","","Capitalizable","Capitalizable","","","70","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.684","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.186","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Schedule","CONTRACT_ID","","CONTRACT_ID","CONTRACT_ID","","Contract Number","Contract Number","","","55","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.745","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.296","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECT_AWARD_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Schedule","EXPENDITURE_ITEM_DATE","","EXPENDITURE_ITEM_DATE","EXPENDITURE_ITEM_DATE","","Expenditure Item Date","Expenditure Item Date","","","31","Y","TEXT_BOX","11","","","","N","","PARAMETER","EIDate","","","","","N","N","","","","","2013/08/08 06:37:49.703","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.188","SEED_DATA_FROM_APPLICATION","-1","PJC_STANDARD_DATE",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Schedule","EXPENDITURE_TYPE_ID","","EXPENDITURE_TYPE_ID","EXPENDITURE_TYPE_ID","","Expenditure Type","Expenditure Type","","","40","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.725","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.191","SEED_DATA_FROM_APPLICATION","-1","PJC_EXPENDITURE_TYPES_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Schedule","ORGANIZATION_ID","","ORGANIZATION_ID","ORGANIZATION_ID","","Expenditure Organization","Expenditure Organization","","","50","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.742","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.194","SEED_DATA_FROM_APPLICATION","-1","PJC_ORGANIZATIONS_EXPEND_E_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Schedule","PROJECT_ID","","PROJECT_ID","PROJECT_ID","","Project Number","Project Number","","","11","Y","POP_UP_LIST","25","","","","N","","PARAMETER","ProjectId","","","","","N","N","","","","","2013/08/08 06:37:49.763","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.197","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECTS_CCW_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Schedule","RESERVED_ATTRIBUTE1","","RESERVED_ATTRIBUTE1","RESERVED_ATTRIBUTE1","","Funding Source","Funding Source","","","56","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.783","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.301","SEED_DATA_FROM_APPLICATION","-1","PJC_AWARD_FUNDING_SOURCE_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Schedule","TASK_ID","","TASK_ID","TASK_ID","","Task Number","Task Number","","","21","Y","TEXT_BOX","25","","","","N","","PARAMETER","TaskId","","","","","N","N","","","","","2013/08/08 06:37:49.791","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.199","SEED_DATA_FROM_APPLICATION","-1","PJC_TASKS_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PO_Purchase_Order_Schedule","WORK_TYPE_ID","","WORK_TYPE_ID","WORK_TYPE_ID","","Work Type","Work Type","","","80","Y","HIDDEN","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:49.815","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.201","SEED_DATA_FROM_APPLICATION","-1","PJC_WORK_TYPE_EXPEND_V",""
"PER_PERSON_ALLOCATED_TASKS_DFF","800","Australia Tax Number","Tax File Number","taxFileNumber","ATTRIBUTE1","Tax File Number","Tax File Number","Tax File Number","Tax File Number","","","10","Y","TEXT_BOX","","","","","Y","","","","","","","","N","N","","N","","N","2019/05/14 18:30:34.786","CUSTOMIZED_USER","2019/05/14 18:31:52.557","CUSTOMIZED_USER","88DD886CC1DD80DFE053C390DF0A9CF8","GSE_50_Char",""
"PER_PERSON_ALLOCATED_TASKS_DFF","800","COVID_REQUEST_WORKSPACE","End Time","endTime","ATTRIBUTE3","End Time","End Time","End Time","End Time","","","20","Y","TEXT_BOX","10","","","","N","","","","","","","","N","N","","N","","N","2021/02/19 06:38:56.439","CUSTOMIZED_USER","2021/02/19 06:40:14.964","CUSTOMIZED_USER","BBAB2833E826397AE0539E90DF0A231D","GSE_10_Char",""
"PER_PERSON_ALLOCATED_TASKS_DFF","800","COVID_REQUEST_WORKSPACE","Start Time","startTime","ATTRIBUTE2","Start Time","Start Time","Start Time","Start Time","","","15","Y","TEXT_BOX","10","","","","N","","","","","","","","N","N","","N","","N","2021/02/19 06:37:48.165","CUSTOMIZED_USER","2021/02/19 06:40:14.959","CUSTOMIZED_USER","BBAB2833E826397AE0539E90DF0A231D","GSE_10_Char",""
"PER_PERSON_ALLOCATED_TASKS_DFF","800","COVID_REQUEST_WORKSPACE","When are you coming to the off","whenAreYouComingToTheOffice","ATTRIBUTE_DATE1","When are you coming to the office?","","When are you coming to the office?","When are you coming to the office?","","","10","Y","DATE_TIME","","","","","Y","","","","","","","","N","N","","N","","N","2021/02/18 15:48:21.862","CUSTOMIZED_USER","2021/02/18 15:50:42.832","CUSTOMIZED_USER","BB9F1B64D1BC828DE0539E90DF0A9A86","GSE_Date_Format",""
"PER_PERSON_ALLOCATED_TASKS_DFF","800","COVID_REQUEST_WORKSPACE","Where do you want to work?","whereDoYouWantToWork","ATTRIBUTE1","Where do you want to work?","Where do you want to work?","Where do you want to work?","Where do you want to work?","","","25","Y","LOV","","","","","Y","","","","","","","","N","N","","N","","N","2021/02/19 06:25:58.0","CUSTOMIZED_USER","2021/02/19 06:40:14.94","CUSTOMIZED_USER","BBAB2833E826397AE0539E90DF0A231D","DS_Location_Drop_Down",""
"PER_PERSON_ALLOCATED_TASKS_DFF","800","IRD Number","IRD Number","irdNumber","ATTRIBUTE1","IRD Number","","Enter IRD Number","Enter IRD Number","","","10","Y","TEXT_BOX","","","","","Y","","","","","","","","N","N","","N","","N","2019/05/14 18:32:49.33","CUSTOMIZED_USER","2019/05/14 18:33:27.945","CUSTOMIZED_USER","88DD886CC1DD80DFE053C390DF0A9CF8","GSE_50_Char",""
"PER_PERSON_ALLOCATED_TASKS_DFF","800","New Hire Survey Form","Productive Day1","productiveDay1","ATTRIBUTE4","Productive Day1","Do you have all the tools to be productive Day 1?  Any areas for improvement?","Do you have all the tools to be productive Day 1?  Any areas for improvement?","Do you have all the tools to be productive Day 1?  Any areas for improvement?","","Do you have all the tools to be productive Day 1?  Any areas for improvement?","40","Y","TEXT_AREA","100","2","","","Y","","","","","","","","N","N","","N","","N","2019/05/29 21:20:22.338","CUSTOMIZED_USER","2019/05/29 21:21:00.462","CUSTOMIZED_USER","89A8029BCE157C1AE053C390DF0A5625","GSE_100_Char",""
"PER_PERSON_ALLOCATED_TASKS_DFF","800","New Hire Survey Form","Recruiting Process","recruitingProcess","ATTRIBUTE3","Recruiting Process","How was your recruiting experience? Are there areas for improvement?","How was your recruiting experience? Are there areas for improvement?","How was your recruiting experience? Are there areas for improvement?","","How was your recruiting experience? Are there areas for improvement?","30","Y","TEXT_AREA","100","2","","","Y","","","","","","","","N","N","","N","","N","2019/05/29 21:19:21.504","CUSTOMIZED_USER","2019/05/29 21:20:00.472","CUSTOMIZED_USER","89A8029BCE157C1AE053C390DF0A5625","GSE_100_Char",""
"PER_PERSON_ALLOCATED_TASKS_DFF","800","New Hire Survey Form","Right Culture","rightCulture","ATTRIBUTE2","Right Culture","What types of activities do you feel create a great workplace culture?","What types of activities do you feel create a great workplace culture?","What types of activities do you feel create a great workplace culture?","","What types of activities do you feel create a great workplace culture?","20","Y","TEXT_AREA","100","2","","","Y","","","","","","","","N","N","","N","","N","2019/05/29 21:18:14.415","CUSTOMIZED_USER","2019/05/29 21:18:59.345","CUSTOMIZED_USER","89A8029BCE157C1AE053C390DF0A5625","GSE_100_Char",""
